Subj,Condition,Bin,Time,ToDistractor,ToTarget,elogit,elogit_wt,Proportion
20,filler,55,1700,0,24,3.89182029811063,2.04081632653061,1
20,filler,56,1750,0,25,3.93182563272433,2.03921568627451,1
20,filler,57,1800,0,27,4.00733318523247,2.03636363636364,1
20,neutral,1,-1000,30,15,-0.676886659688165,0.0973030142781597,0.333333333333333
20,neutral,2,-950,28,16,-0.54654370636807,0.0956937799043062,0.363636363636364
20,neutral,3,-900,27,17,-0.451985123743057,0.0935064935064935,0.386363636363636
20,neutral,4,-850,28,17,-0.487703206345136,0.0922305764411027,0.377777777777778
20,neutral,5,-800,30,18,-0.499955951529087,0.0868409392999557,0.375
20,neutral,6,-750,28,18,-0.432133355190326,0.0891417733522997,0.391304347826087
20,neutral,7,-700,25,18,-0.320907720080101,0.0932697403285639,0.418604651162791
20,neutral,8,-650,21,19,-0.0976384695639161,0.097793679189028,0.475
20,neutral,9,-600,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
20,neutral,10,-550,18,26,0.359374000907897,0.0917899031106578,0.590909090909091
20,neutral,11,-500,18,27,0.396415272588246,0.0904176904176904,0.6
20,neutral,12,-450,18,27,0.396415272588246,0.0904176904176904,0.6
20,neutral,13,-400,17,27,0.451985123743057,0.0935064935064935,0.613636363636364
20,neutral,14,-350,13,30,0.815036998168982,0.106860959319976,0.697674418604651
20,neutral,15,-300,12,30,0.89199803930511,0.112786885245902,0.714285714285714
20,neutral,16,-250,12,33,0.985816794522765,0.109850746268657,0.733333333333333
20,neutral,17,-200,12,30,0.89199803930511,0.112786885245902,0.714285714285714
20,neutral,18,-150,15,24,0.45783309362548,0.10533245556287,0.615384615384615
20,neutral,19,-100,15,24,0.45783309362548,0.10533245556287,0.615384615384615
20,neutral,20,-50,15,24,0.45783309362548,0.10533245556287,0.615384615384615
20,neutral,21,0,15,24,0.45783309362548,0.10533245556287,0.615384615384615
20,neutral,22,50,15,24,0.45783309362548,0.10533245556287,0.615384615384615
20,neutral,23,100,15,24,0.45783309362548,0.10533245556287,0.615384615384615
20,neutral,24,150,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
20,neutral,25,200,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
20,neutral,26,250,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
20,neutral,27,300,19,23,0.186585955580412,0.093835242771413,0.547619047619048
20,neutral,28,350,20,24,0.178248231406319,0.0895968143354903,0.545454545454545
20,neutral,29,400,21,22,0.0454623740767574,0.0909560723514212,0.511627906976744
20,neutral,30,450,19,22,0.143100843640673,0.0957264957264957,0.536585365853659
20,neutral,31,500,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
20,neutral,32,550,15,20,0.279584862219162,0.113296616837136,0.571428571428571
20,neutral,33,600,17,20,0.158224005214894,0.105923344947735,0.540540540540541
20,neutral,34,650,16,20,0.217064505237828,0.109386548410939,0.555555555555556
20,neutral,35,700,17,20,0.158224005214894,0.105923344947735,0.540540540540541
20,neutral,36,750,18,22,0.195744577126095,0.0984984984984985,0.55
20,neutral,37,800,12,22,0.587786664902119,0.124444444444444,0.647058823529412
20,neutral,38,850,11,24,0.756326082181477,0.127772848269743,0.685714285714286
20,neutral,39,900,14,25,0.564529802737852,0.108181203515889,0.641025641025641
20,neutral,40,950,15,24,0.45783309362548,0.10533245556287,0.615384615384615
20,neutral,41,1000,13,24,0.595983432106298,0.114890400604686,0.648648648648649
20,neutral,42,1050,11,26,0.834797697622972,0.124692370795734,0.702702702702703
20,neutral,43,1100,9,24,0.947381318944186,0.146079484425349,0.727272727272727
20,neutral,44,1150,9,25,0.987386653557885,0.144478844169247,0.735294117647059
20,neutral,45,1200,9,25,0.987386653557885,0.144478844169247,0.735294117647059
20,neutral,46,1250,9,24,0.947381318944186,0.146079484425349,0.727272727272727
20,neutral,47,1300,11,18,0.475423696715075,0.141010575793184,0.620689655172414
20,neutral,48,1350,16,19,0.167054084663166,0.111888111888112,0.542857142857143
20,neutral,49,1400,19,18,-0.052643733485422,0.105336105336105,0.486486486486487
20,neutral,50,1450,17,18,0.0555698511548108,0.111196911196911,0.514285714285714
20,neutral,51,1500,15,20,0.279584862219162,0.113296616837136,0.571428571428571
20,neutral,52,1550,13,22,0.510825623765991,0.118518518518519,0.628571428571429
20,neutral,53,1600,12,24,0.672944473242426,0.120816326530612,0.666666666666667
20,neutral,54,1650,12,21,0.542324290825362,0.126511627906977,0.636363636363636
20,neutral,55,1700,12,19,0.444685821261446,0.131282051282051,0.612903225806452
20,neutral,56,1750,12,17,0.336472236621213,0.137142857142857,0.586206896551724
20,neutral,57,1800,12,12,0,0.16,0.5
21,facilitating,1,-1000,26,15,-0.536304709066976,0.102251978088862,0.365853658536585
21,facilitating,2,-950,27,15,-0.573345980747325,0.100879765395894,0.357142857142857
21,facilitating,3,-900,27,15,-0.573345980747325,0.100879765395894,0.357142857142857
21,facilitating,4,-850,27,15,-0.573345980747325,0.100879765395894,0.357142857142857
21,facilitating,5,-800,27,15,-0.573345980747325,0.100879765395894,0.357142857142857
21,facilitating,6,-750,27,15,-0.573345980747325,0.100879765395894,0.357142857142857
21,facilitating,7,-700,27,15,-0.573345980747325,0.100879765395894,0.357142857142857
21,facilitating,8,-650,26,15,-0.536304709066976,0.102251978088862,0.365853658536585
21,facilitating,9,-600,24,17,-0.336472236621213,0.0979591836734694,0.414634146341463
21,facilitating,10,-550,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
21,facilitating,11,-500,21,19,-0.0976384695639161,0.097793679189028,0.475
21,facilitating,12,-450,21,21,0,0.0930232558139535,0.5
21,facilitating,13,-400,21,21,0,0.0930232558139535,0.5
21,facilitating,14,-350,21,21,0,0.0930232558139535,0.5
21,facilitating,15,-300,20,16,-0.217064505237827,0.109386548410939,0.444444444444444
21,facilitating,16,-250,17,17,0,0.114285714285714,0.5
21,facilitating,17,-200,16,19,0.167054084663166,0.111888111888112,0.542857142857143
21,facilitating,18,-150,18,18,0,0.108108108108108,0.5
21,facilitating,19,-100,21,21,0,0.0930232558139535,0.5
21,facilitating,20,-50,21,21,0,0.0930232558139535,0.5
21,facilitating,21,0,21,21,0,0.0930232558139535,0.5
21,facilitating,22,50,21,21,0,0.0930232558139535,0.5
21,facilitating,23,100,21,21,0,0.0930232558139535,0.5
21,facilitating,24,150,21,21,0,0.0930232558139535,0.5
21,facilitating,25,200,21,21,0,0.0930232558139535,0.5
21,facilitating,26,250,19,21,0.0976384695639161,0.097793679189028,0.525
21,facilitating,27,300,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
21,facilitating,28,350,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
21,facilitating,29,400,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
21,facilitating,30,450,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
21,facilitating,31,500,17,24,0.336472236621213,0.0979591836734694,0.585365853658537
21,facilitating,32,550,15,26,0.536304709066976,0.102251978088862,0.634146341463415
21,facilitating,33,600,9,29,1.13309846473928,0.139161462979483,0.763157894736842
21,facilitating,34,650,8,31,1.30992138233532,0.149393090569561,0.794871794871795
21,facilitating,35,700,9,31,1.19869574722509,0.137009189640769,0.775
21,facilitating,36,750,9,32,1.2299482907292,0.136032388663968,0.780487804878049
21,facilitating,37,800,11,30,0.975379648244161,0.119743406985032,0.731707317073171
21,facilitating,38,850,12,30,0.89199803930511,0.112786885245902,0.714285714285714
21,facilitating,39,900,11,30,0.975379648244161,0.119743406985032,0.731707317073171
21,facilitating,40,950,9,32,1.2299482907292,0.136032388663968,0.780487804878049
21,facilitating,41,1000,9,33,1.26025364022453,0.135113904163394,0.785714285714286
21,facilitating,42,1050,9,33,1.26025364022453,0.135113904163394,0.785714285714286
21,facilitating,43,1100,9,33,1.26025364022453,0.135113904163394,0.785714285714286
21,facilitating,44,1150,9,32,1.2299482907292,0.136032388663968,0.780487804878049
21,facilitating,45,1200,9,30,1.16643488500687,0.138050043140638,0.769230769230769
21,facilitating,46,1250,11,30,0.975379648244161,0.119743406985032,0.731707317073171
21,facilitating,47,1300,6,33,1.63974326192943,0.183696900114811,0.846153846153846
21,facilitating,48,1350,6,36,1.72551008368685,0.181243414120126,0.857142857142857
21,facilitating,49,1400,3,37,2.371577964481,0.312380952380952,0.925
21,facilitating,50,1450,3,39,2.42353770341171,0.311030741410488,0.928571428571429
21,facilitating,51,1500,3,39,2.42353770341171,0.311030741410488,0.928571428571429
21,facilitating,52,1550,3,39,2.42353770341171,0.311030741410488,0.928571428571429
21,facilitating,53,1600,3,39,2.42353770341171,0.311030741410488,0.928571428571429
21,facilitating,54,1650,3,39,2.42353770341171,0.311030741410488,0.928571428571429
21,facilitating,55,1700,4,36,2.09323486381217,0.249619482496195,0.9
21,facilitating,56,1750,3,36,2.34454929209308,0.313111545988258,0.923076923076923
21,facilitating,57,1800,3,36,2.34454929209308,0.313111545988258,0.923076923076923
21,filler,1,-1000,20,15,-0.279584862219162,0.113296616837136,0.428571428571429
21,filler,2,-950,16,15,-0.0625203569813339,0.125122189638319,0.483870967741935
21,filler,3,-900,13,21,0.465363249689233,0.120585701981051,0.617647058823529
21,filler,4,-850,12,21,0.542324290825362,0.126511627906977,0.636363636363636
21,filler,5,-800,12,21,0.542324290825362,0.126511627906977,0.636363636363636
21,filler,6,-750,12,21,0.542324290825362,0.126511627906977,0.636363636363636
21,filler,7,-700,12,21,0.542324290825362,0.126511627906977,0.636363636363636
21,filler,8,-650,9,24,0.947381318944186,0.146079484425349,0.727272727272727
21,filler,9,-600,9,26,1.02585293438568,0.142999006951341,0.742857142857143
21,filler,10,-550,9,27,1.06289420606603,0.141626794258373,0.75
21,filler,11,-500,9,26,1.02585293438568,0.142999006951341,0.742857142857143
21,filler,12,-450,9,24,0.947381318944186,0.146079484425349,0.727272727272727
21,filler,13,-400,12,24,0.672944473242426,0.120816326530612,0.666666666666667
21,filler,14,-350,12,24,0.672944473242426,0.120816326530612,0.666666666666667
21,filler,15,-300,13,21,0.465363249689233,0.120585701981051,0.617647058823529
21,filler,16,-250,15,21,0.327212911208416,0.111027756939235,0.583333333333333
21,filler,17,-200,15,21,0.327212911208416,0.111027756939235,0.583333333333333
21,filler,18,-150,12,22,0.587786664902119,0.124444444444444,0.647058823529412
21,filler,19,-100,12,24,0.672944473242426,0.120816326530612,0.666666666666667
21,filler,20,-50,13,21,0.465363249689233,0.120585701981051,0.617647058823529
21,filler,21,0,15,21,0.327212911208416,0.111027756939235,0.583333333333333
21,filler,22,50,15,19,0.2295744416445,0.115798180314309,0.558823529411765
21,filler,23,100,18,18,0,0.108108108108108,0.5
21,filler,24,150,18,18,0,0.108108108108108,0.5
21,filler,25,200,18,18,0,0.108108108108108,0.5
21,filler,26,250,18,18,0,0.108108108108108,0.5
21,filler,27,300,18,18,0,0.108108108108108,0.5
21,filler,28,350,18,16,-0.114410351177744,0.114660114660115,0.470588235294118
21,filler,29,400,16,14,-0.129211731480006,0.12957157784744,0.466666666666667
21,filler,30,450,18,12,-0.392042087776024,0.134054054054054,0.4
21,filler,31,500,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
21,filler,32,550,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
21,filler,33,600,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
21,filler,34,650,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
21,filler,35,700,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
21,filler,36,750,18,16,-0.114410351177744,0.114660114660115,0.470588235294118
21,filler,37,800,18,18,0,0.108108108108108,0.5
21,filler,38,850,17,18,0.0555698511548108,0.111196911196911,0.514285714285714
21,filler,39,900,13,20,0.417735200699979,0.122854561878952,0.606060606060606
21,filler,40,950,9,24,0.947381318944186,0.146079484425349,0.727272727272727
21,filler,41,1000,9,27,1.06289420606603,0.141626794258373,0.75
21,filler,42,1050,9,28,1.09861228866811,0.140350877192982,0.756756756756757
21,filler,43,1100,8,30,1.2776605201171,0.150433944069431,0.789473684210526
21,filler,44,1150,5,32,1.77649199709727,0.212587412587413,0.864864864864865
21,filler,45,1200,3,33,2.25878247033565,0.315565031982942,0.916666666666667
21,filler,46,1250,3,33,2.25878247033565,0.315565031982942,0.916666666666667
21,filler,47,1300,3,33,2.25878247033565,0.315565031982942,0.916666666666667
21,filler,48,1350,3,35,2.316769727986,0.313883299798793,0.921052631578947
21,filler,49,1400,2,33,2.59525470695687,0.429850746268657,0.942857142857143
21,filler,50,1450,0,35,4.26267987704132,2.02816901408451,1
21,filler,51,1500,0,36,4.29045944114839,2.02739726027397,1
21,filler,52,1550,2,36,2.68102152871429,0.427397260273973,0.947368421052632
21,filler,53,1600,3,36,2.34454929209308,0.313111545988258,0.923076923076923
21,filler,54,1650,3,36,2.34454929209308,0.313111545988258,0.923076923076923
21,filler,55,1700,3,36,2.34454929209308,0.313111545988258,0.923076923076923
21,filler,56,1750,3,36,2.34454929209308,0.313111545988258,0.923076923076923
21,filler,57,1800,3,36,2.34454929209308,0.313111545988258,0.923076923076923
21,neutral,1,-1000,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
21,neutral,2,-950,18,27,0.396415272588246,0.0904176904176904,0.6
21,neutral,3,-900,18,27,0.396415272588246,0.0904176904176904,0.6
21,neutral,4,-850,16,27,0.510825623765991,0.096969696969697,0.627906976744186
21,neutral,5,-800,15,28,0.609064063349404,0.0996038483305037,0.651162790697674
21,neutral,6,-750,18,27,0.396415272588246,0.0904176904176904,0.6
21,neutral,7,-700,18,25,0.320907720080101,0.0932697403285639,0.581395348837209
21,neutral,8,-650,21,24,0.130620182417064,0.087327954437589,0.533333333333333
21,neutral,9,-600,21,24,0.130620182417064,0.087327954437589,0.533333333333333
21,neutral,10,-550,19,21,0.0976384695639161,0.097793679189028,0.525
21,neutral,11,-500,21,24,0.130620182417064,0.087327954437589,0.533333333333333
21,neutral,12,-450,19,24,0.22825865198098,0.0920983778126635,0.558139534883721
21,neutral,13,-400,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
21,neutral,14,-350,15,25,0.49783842823918,0.103731815306768,0.625
21,neutral,15,-300,14,29,0.710241613919245,0.102863822326125,0.674418604651163
21,neutral,16,-250,12,31,0.924258901523332,0.111746031746032,0.720930232558139
21,neutral,17,-200,15,30,0.676886659688165,0.0973030142781597,0.666666666666667
21,neutral,18,-150,15,30,0.676886659688165,0.0973030142781597,0.666666666666667
21,neutral,19,-100,15,30,0.676886659688165,0.0973030142781597,0.666666666666667
21,neutral,20,-50,15,30,0.676886659688165,0.0973030142781597,0.666666666666667
21,neutral,21,0,15,29,0.643550239420573,0.0984144341170038,0.659090909090909
21,neutral,22,50,15,27,0.573345980747325,0.100879765395894,0.642857142857143
21,neutral,23,100,15,27,0.573345980747325,0.100879765395894,0.642857142857143
21,neutral,24,150,15,27,0.573345980747325,0.100879765395894,0.642857142857143
21,neutral,25,200,16,22,0.310154928303839,0.105050505050505,0.578947368421053
21,neutral,26,250,22,18,-0.195744577126095,0.0984984984984985,0.45
21,neutral,27,300,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
21,neutral,28,350,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
21,neutral,29,400,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
21,neutral,30,450,22,19,-0.143100843640673,0.0957264957264957,0.463414634146341
21,neutral,31,500,21,21,0,0.0930232558139535,0.5
21,neutral,32,550,21,21,0,0.0930232558139535,0.5
21,neutral,33,600,21,21,0,0.0930232558139535,0.5
21,neutral,34,650,17,22,0.251314428280906,0.101587301587302,0.564102564102564
21,neutral,35,700,15,26,0.536304709066976,0.102251978088862,0.634146341463415
21,neutral,36,750,12,28,0.824175442966349,0.115087719298246,0.7
21,neutral,37,800,12,30,0.89199803930511,0.112786885245902,0.714285714285714
21,neutral,38,850,9,31,1.19869574722509,0.137009189640769,0.775
21,neutral,39,900,9,33,1.26025364022453,0.135113904163394,0.785714285714286
21,neutral,40,950,9,32,1.2299482907292,0.136032388663968,0.780487804878049
21,neutral,41,1000,7,30,1.4028236630711,0.166120218579235,0.810810810810811
21,neutral,42,1050,6,31,1.57818536893,0.185592185592186,0.837837837837838
21,neutral,43,1100,7,30,1.4028236630711,0.166120218579235,0.810810810810811
21,neutral,44,1150,12,27,0.78845736036427,0.116363636363636,0.692307692307692
21,neutral,45,1200,12,27,0.78845736036427,0.116363636363636,0.692307692307692
21,neutral,46,1250,13,25,0.635988766719997,0.113289760348584,0.657894736842105
21,neutral,47,1300,15,24,0.45783309362548,0.10533245556287,0.615384615384615
21,neutral,48,1350,15,24,0.45783309362548,0.10533245556287,0.615384615384615
21,neutral,49,1400,13,24,0.595983432106298,0.114890400604686,0.648648648648649
21,neutral,50,1450,15,24,0.45783309362548,0.10533245556287,0.615384615384615
21,neutral,51,1500,14,24,0.524524468124153,0.109781843771992,0.631578947368421
21,neutral,52,1550,12,28,0.824175442966349,0.115087719298246,0.7
21,neutral,53,1600,12,30,0.89199803930511,0.112786885245902,0.714285714285714
21,neutral,54,1650,12,30,0.89199803930511,0.112786885245902,0.714285714285714
21,neutral,55,1700,12,30,0.89199803930511,0.112786885245902,0.714285714285714
21,neutral,56,1750,12,30,0.89199803930511,0.112786885245902,0.714285714285714
21,neutral,57,1800,12,30,0.89199803930511,0.112786885245902,0.714285714285714
22,facilitating,1,-1000,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
22,facilitating,2,-950,27,18,-0.396415272588246,0.0904176904176904,0.4
22,facilitating,3,-900,27,18,-0.396415272588246,0.0904176904176904,0.4
